model,timm_name,epoch,train_loss,train_accuracy,train_macro_f1,train_f1_sem_garimpo,train_f1_com_garimpo,train_recall_com_garimpo,train_precision_com_garimpo,train_time_s,val_loss,val_accuracy,val_macro_f1,val_f1_sem_garimpo,val_f1_com_garimpo,val_recall_com_garimpo,val_precision_com_garimpo
ResNet-50 (scratch),resnet50,1,0.5782176597398179,0.6748883302008836,0.669208311351398,0.6258619963202764,0.7125546263825195,0.7180167445906274,0.7071749839366032,161.8,0.8337198784369021,0.6353099730458222,0.5453892551804087,0.7475746268656717,0.34320388349514563,0.21032277257176857,0.9321028345418589
ResNet-50 (scratch),resnet50,2,0.5464952872690665,0.7094998657521541,0.7054181788452909,0.6707426721812624,0.7400936855093194,0.7369794498205937,0.7432343523838765,127.1,0.542337019954409,0.7241239892183289,0.7128218892721777,0.7697930724246513,0.6558507061197041,0.5802469135802469,0.7541078677749855
ResNet-50 (scratch),resnet50,3,0.5337539643951988,0.721106202250482,0.7166970805658586,0.6813542305761615,0.7520399305555555,0.7535935631184082,0.7504926908500271,129.1,0.7285068622496571,0.5257412398921832,0.4606893321351764,0.2733842659508569,0.6479943983194959,0.9635579354454856,0.488132017180318
ResNet-50 (scratch),resnet50,4,0.5265674691843426,0.7255119724669873,0.7210604976526982,0.6858228449299454,0.756298150375451,0.7589213874089377,0.753692985487215,128.8,0.7052946574283097,0.605188679245283,0.5823676665516813,0.4847418872570574,0.6799934458463051,0.9259259259259259,0.5372863801139306
ResNet-50 (scratch),resnet50,5,0.5205107337306384,0.7301618296760966,0.7255425870302827,0.6899366130027487,0.7611485610578169,0.7660976405349571,0.7562630144043965,116.7,0.7136384273836555,0.6642857142857143,0.5977896297460743,0.7613298840663025,0.434249375425846,0.28439684664584264,0.9179068650984158
ResNet-50 (scratch),resnet50,6,0.5173007748271249,0.7339817911103518,0.7296642854760969,0.6955003282902366,0.763828242661957,0.766510818745243,0.7611643776453313,120.9,0.6833938654502125,0.6809973045822102,0.6271858504371048,0.7688250805742748,0.4855466202999348,0.3322921314889186,0.9011698265429609
ResNet-50 (scratch),resnet50,7,0.5140078795651927,0.7360687348971173,0.731581680108202,0.6968771024893474,0.7662862577270566,0.7709687941720126,0.7616602573742669,122.3,0.5390910717997589,0.7241913746630728,0.7216824082813038,0.7481075758508215,0.6952572407117862,0.6944816302246021,0.6960345855694693
ResNet-50 (scratch),resnet50,8,0.5098775904811605,0.7392052527520808,0.7349858062292227,0.7015461109792036,0.7684255014792418,0.7709905403936066,0.7658774734295343,121.6,0.654296089857415,0.6024932614555256,0.5835756318786202,0.4948188747109703,0.67233238904627,0.9001933660568199,0.5365248226950354
ResNet-50 (scratch),resnet50,9,0.507333613346365,0.7406453660084454,0.736532911946848,0.703616407023612,0.7694494168700841,0.7711645101663586,0.7677419354838709,137.0,0.9509702009452643,0.6161051212938006,0.510260242521032,0.7379364276185657,0.2825840574234983,0.16688978134761268,0.9211822660098522
ResNet-50 (scratch),resnet50,10,0.5039409385414992,0.7449901144767995,0.740648902008975,0.707094495142773,0.774203308875177,0.7789931499401979,0.7694720109979808,128.9,0.6194437466541712,0.6925202156334231,0.6464888006146712,0.7740529834117356,0.5189246178176068,0.36605681987208094,0.8910209992758871
ResNet-50 (scratch),resnet50,11,0.5015947135330052,0.7466132929776172,0.7423812429781642,0.7093622263284618,0.7754002596278667,0.7793628357072958,0.7714777741900765,120.6,0.7570104211809822,0.6297843665768194,0.6082412048711483,0.5163732394366197,0.7001091703056769,0.953889632604492,0.5529878416831939
ResNet-50 (scratch),resnet50,12,0.4976666483232195,0.7479069540384193,0.7435683263825588,0.7102132435465769,0.7769234092185408,0.7822115907361096,0.7717062495977345,122.6,0.546228516142002,0.7262129380053909,0.7045194577074358,0.7845819415725571,0.6244569738423145,0.5024542614904061,0.82470703125
ResNet-50 (scratch),resnet50,13,0.496816303141719,0.7481510410310235,0.7439120306333737,0.7109641996750519,0.7768598615916955,0.7811677720995976,0.7725992042155071,118.6,0.7016231838744285,0.6866576819407008,0.6372668522521436,0.771116361488482,0.5034173430158052,0.3505875353264912,0.8924649753881105
ResNet-50 (scratch),resnet50,14,0.4946231145666605,0.7494691107910859,0.7454005714524715,0.71321598211791,0.777585160787033,0.7803414156790258,0.7748483081773229,118.7,0.5188828432977681,0.7337601078167116,0.7210223159965198,0.780634056965188,0.6614105750278516,0.5739997025137588,0.7802264456126162
ResNet-50 (scratch),resnet50,15,0.49240125293783366,0.7508359979496693,0.7465951178901262,0.7138131150298579,0.7793771207503944,0.7841904969011634,0.7746224733099908,120.9,0.5284325415394056,0.7350404312668464,0.7304432680193902,0.76564548813923,0.6952410478995504,0.6671128960285587,0.725845606085127
ResNet-50 (scratch),resnet50,16,0.4899340811809065,0.752935146086065,0.7488150724581104,0.7166452046357986,0.7809849402804223,0.7849081222137654,0.7771007815359442,120.5,0.6045191930632065,0.6952830188679245,0.6513474126470091,0.7751143823353889,0.5275804429586294,0.37557637959244383,0.8862758862758863
ResNet-50 (scratch),resnet50,17,0.4887050223122401,0.7542288071468671,0.749857266962282,0.7167890192107558,0.7829255147138083,0.789735783407633,0.7762316981938655,122.8,1.7974974712035605,0.5939353099730458,0.46477712972411667,0.7276999548124717,0.2018543046357616,0.11334225792057118,0.9214026602176542
ResNet-50 (scratch),resnet50,18,0.48640182514304037,0.755095315970612,0.7506030140975093,0.7171311371421322,0.7840748910528864,0.7923018375557247,0.7760170394036209,129.8,0.4933133583104193,0.7524258760107817,0.7462234783321045,0.7858974358974359,0.7065495207667731,0.6578908225494571,0.7629808521649128
ResNet-50 (scratch),resnet50,19,0.4842579049651369,0.7570236032121849,0.752728531976629,0.7201394453112919,0.785317618641966,0.7918669131238447,0.7788757700205339,133.9,0.8242774628725335,0.6673180592991914,0.6005548250075752,0.7638589945951116,0.43725065542003877,0.28528930536962666,0.935609756097561
ResNet-50 (scratch),resnet50,20,0.4827274289540915,0.7583904903707681,0.7543917771494246,0.7230530335884057,0.7857305207104435,0.789344351418941,0.7821496293742458,130.7,0.5093124214931318,0.7443396226415094,0.7346344904351745,0.7853829618735151,0.6838860189968339,0.6104417670682731,0.7774199659026331
ResNet-50 (scratch),resnet50,21,0.4802210198111512,0.7581097903292734,0.754076009490207,0.7225799227366889,0.7855720962437251,0.789518321191693,0.7816651236893664,128.1,0.851509523966081,0.6438005390835579,0.5606488657153836,0.7517843726521413,0.36951335877862596,0.23040309385690913,0.9325707405177603
ResNet-50 (scratch),resnet50,22,0.4771313688720351,0.7616368473724036,0.7576163057891107,0.7263991034531064,0.7888335081251149,0.7933021637490486,0.7844149142046187,134.8,0.8674395156999162,0.6698113207547169,0.6029431438127091,0.7658862876254181,0.44,0.28633050721404135,0.9496793290577208
ResNet-50 (scratch),resnet50,23,0.477114903039814,0.7610144255412629,0.7568825177764222,0.7251880543392837,0.7885769812135608,0.7941502663912146,0.78308137664844,136.7,0.5569608176413251,0.7194070080862534,0.7175540032316182,0.7404313676598928,0.6946766388033436,0.7045961624274877,0.6850325379609544
ResNet-50 (scratch),resnet50,24,0.47474036354744986,0.7639800825014035,0.7599575226036793,0.7288836550728295,0.7910313901345292,0.7959769490051104,0.7861469072164948,137.3,0.5284127515200977,0.7074797843665768,0.6936321992166559,0.758766323978883,0.6284980744544287,0.5461847389558233,0.7400241837968561
ResNet-50 (scratch),resnet50,25,0.4720601308173829,0.764187556445117,0.7600403059210105,0.7284939437371779,0.791586668104843,0.7979558551701642,0.7853183520599251,125.5,2.2463224794743257,0.5964285714285714,0.4661480569684757,0.729872355780073,0.2024237581568784,0.11304477167930983,0.9669211195928753
ResNet-50 (scratch),resnet50,26,0.47103984162021195,0.7659938001903879,0.7618440293688848,0.730406906442451,0.7932811522953188,0.800043492443188,0.7866321708824221,132.8,0.7482596489578245,0.6664420485175202,0.6000576768901154,0.7629991381786843,0.4371162156015465,0.2858842778521493,0.9280540801545147
ResNet-50 (scratch),resnet50,27,0.4692995267108855,0.7680319265786326,0.7640022258499386,0.7331639314343474,0.7948405202655298,0.8006741328694139,0.7890912987569653,128.5,0.9876587999798859,0.6143530997304583,0.5873074503302707,0.48165926999366,0.6929556306668813,0.9605830730328723,0.5419603893924135
ResNet-50 (scratch),resnet50,28,0.46775166148882646,0.7683858527179087,0.7643768145126922,0.7336421052631579,0.7951115237622266,0.800782863977384,0.7895199502583564,128.1,0.8523675831923427,0.6933962264150944,0.6444105736355439,0.7763908000786318,0.5124303471924561,0.355644801427934,0.9164430816404753
