model,timm_name,epoch,train_loss,train_accuracy,train_macro_f1,train_f1_sem_garimpo,train_f1_com_garimpo,train_recall_com_garimpo,train_precision_com_garimpo,train_time_s,val_loss,val_accuracy,val_macro_f1,val_f1_sem_garimpo,val_f1_com_garimpo,val_recall_com_garimpo,val_precision_com_garimpo
ResNet-50 (tuned),resnet50,1,0.5474711750838857,0.7058141521638311,0.6997857837507767,0.6572440172337793,0.7423275502677741,0.7550723061868,0.7300058868051468,139.1,0.5651484505024882,0.7101078167115903,0.7021072779772137,0.750926354793886,0.6532882011605415,0.6028558679161089,0.7129287598944591
ResNet-50 (tuned),resnet50,2,0.5075450465441385,0.7409382703995704,0.7358911692900804,0.6993811162566739,0.7724012223234868,0.7832771555942155,0.7618231810490693,110.0,0.5318351553135484,0.7252695417789757,0.7074037278431434,0.7797049764953802,0.6351024791909067,0.5277405919976201,0.7973033707865168
ResNet-50 (tuned),resnet50,3,0.494123130468631,0.7494691107910859,0.7445379930135079,0.7090455537602404,0.7800304322667753,0.7914972273567468,0.7688911422354606,110.5,0.5402803725630768,0.722911051212938,0.7200662584525915,0.7482859941234085,0.6918465227817746,0.6865982448311766,0.6971756532245884
ResNet-50 (tuned),resnet50,4,0.48353261815194853,0.757853498987039,0.7529592913526397,0.7181876287195512,0.7877309539857282,0.800587147983038,0.7752811354925663,111.4,0.5288458115167695,0.7409703504043127,0.7368632707106995,0.7697376302863305,0.7039889111350686,0.6799048044027963,0.7298419287881207
ResNet-50 (tuned),resnet50,5,0.4725415681479787,0.7631501867265493,0.7585822146249115,0.7253739369153919,0.7917904923344312,0.8024573230401217,0.7814035236320515,109.8,0.5975339881493397,0.6513477088948787,0.642254098451549,0.5852172518839186,0.6992909450191793,0.8948386137141158,0.5738815224649433
ResNet-50 (tuned),resnet50,6,0.46412700863267325,0.7703019356098514,0.7657670838142977,0.733175496547911,0.7983586710806844,0.8102424703707731,0.7868184313891118,110.2,0.5190802810327062,0.7412398921832885,0.7404857149102673,0.7544757033248082,0.7264957264957265,0.7585899152164213,0.6970069700697007
ResNet-50 (tuned),resnet50,7,0.45597238194491757,0.7734994752129659,0.7693892648821703,0.738601952140171,0.8001765776241696,0.8080678482113732,0.7924379425061844,110.6,0.5025726412345136,0.7558625336927224,0.750859245505082,0.7861653780322257,0.7155531129779383,0.6778224007139669,0.7577319587628866
ResNet-50 (tuned),resnet50,8,0.45025542366568394,0.7795284239302888,0.7755913969601225,0.7458676232679187,0.8053151706523262,0.8125040774165488,0.7982523608084434,109.9,0.4963993265943707,0.758355795148248,0.7478002571879825,0.7993958379950772,0.6962046763808878,0.6111854826714265,0.8086990749852391
ResNet-50 (tuned),resnet50,9,0.44456910893101714,0.7825184895896897,0.7787339817239076,0.7497964112212518,0.8076715522265634,0.8136783733826247,0.8017527695043819,109.9,0.5364786940443548,0.7381401617250674,0.7131771198618417,0.7977937350400666,0.6285605046836169,0.4890673806336457,0.8793795132388339
ResNet-50 (tuned),resnet50,10,0.4404279706435578,0.7849593595157314,0.7812668916028883,0.7528474443135275,0.8096863388922492,0.8150918777862346,0.8043520247215605,121.6,0.5002439144165368,0.7442722371967655,0.744235852530423,0.747286408736765,0.741185296324081,0.8082701175070653,0.6843828715365239
ResNet-50 (tuned),resnet50,11,0.4350808435736531,0.7882911469647782,0.7847311933019825,0.7570482206131567,0.8124141659908083,0.8168750679569425,0.8080017208001721,130.3,0.5469340285281287,0.7237870619946092,0.7227651119608935,0.7059329937585193,0.739597230163268,0.8658337051911349,0.6454868041694389
ResNet-50 (tuned),resnet50,12,0.4315056037471026,0.7903048646537626,0.7867124362022571,0.7590317513743969,0.8143931210301171,0.8197238229857562,0.8091313027239359,127.9,0.49400704697457287,0.7625336927223719,0.7513742265506715,0.8040480427046264,0.6987004103967168,0.607764390896921,0.8216368389302232
ResNet-50 (tuned),resnet50,13,0.42748666481491165,0.7932827259635334,0.7898381631108184,0.7629324823647968,0.81674384385684,0.8208111340654561,0.8127166634369012,125.6,0.5322662751469008,0.7378706199460916,0.7378700438509476,0.7374814414900797,0.7382586462118154,0.8160047597798602,0.6740385796780931
ResNet-50 (tuned),resnet50,14,0.4224701938899407,0.7953818740999292,0.7919351741091742,0.7651557597489915,0.8187145884693569,0.823290203327172,0.8141895524634939,126.3,0.5469358351674042,0.7307277628032345,0.7305300227302971,0.7232303643163873,0.7378296811442068,0.836382567306262,0.6600539969479986
ResNet-50 (tuned),resnet50,15,0.41895865613722455,0.796956235202226,0.7935089570607914,0.7668287760507911,0.8201891380707916,0.8251386321626617,0.8152986678126343,125.8,0.5351652405011365,0.7443396226415094,0.7442693501754347,0.7400301493764561,0.7485085509744134,0.8398036590807675,0.6751165849575511
ResNet-50 (tuned),resnet50,16,0.4164615462907236,0.7986648441504552,0.7952714820196447,0.7689139783440025,0.8216289856952869,0.8262476894639557,0.8170616317577739,125.6,0.5505114149533192,0.7545822102425876,0.7542616314800719,0.7631373569198752,0.7453859060402684,0.7929495760821063,0.703205381875742
ResNet-50 (tuned),resnet50,17,0.4129101892898196,0.8022407185921062,0.7990241293177873,0.7735986139831219,0.8244496446524527,0.8274437316516255,0.8214771476068137,127.1,0.5190562598949494,0.7460242587601078,0.7460120233140712,0.7477748778692365,0.7442491687589061,0.8157072735385988,0.6843024706763164
ResNet-50 (tuned),resnet50,18,0.4081548794446788,0.804400888476653,0.8013300708066475,0.7766302908670263,0.8260298507462687,0.8274219854300315,0.8246423927178154,125.7,0.5724181740110454,0.7223045822102426,0.6891426883971419,0.790674048864733,0.5876113279295507,0.43670980217164956,0.8978593272171254
ResNet-50 (tuned),resnet50,19,0.40548397213691245,0.8059630452293197,0.8028162754959873,0.777906603154204,0.8277259478377705,0.8305969337827552,0.8248747408431237,126.4,0.5636744832092861,0.7553908355795148,0.7550784356249548,0.763825634352635,0.7463312368972747,0.7942882641677822,0.7038355081059707
